OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry|ProductName|CompanyName|CategoryName|UnitPrice|Quantity|Discount|TotalSales|FinalSales
10681|GREAL|3|1997-09-25|1997-10-23|1997-09-30|3|76.13|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|9.2|30|0.10000000149011612|276.0|248.4
10681|GREAL|3|1997-09-25|1997-10-23|1997-09-30|3|76.13|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA|Wimmers gute Semmelknödel||Grains/Cereals|33.25|28|0.0|931.0|931.0
10682|ANTON|3|1997-09-25|1997-10-23|1997-10-01|2|36.13|Antonio Moreno Taquería|Mataderos  2312|México D.F.||05023|Mexico|Geitost||Dairy Products|2.5|30|0.0|75.0|75.0
10682|ANTON|3|1997-09-25|1997-10-23|1997-10-01|2|36.13|Antonio Moreno Taquería|Mataderos  2312|México D.F.||05023|Mexico|Louisiana Hot Spiced Okra||Condiments|17.0|4|0.0|68.0|68.0
10682|ANTON|3|1997-09-25|1997-10-23|1997-10-01|2|36.13|Antonio Moreno Taquería|Mataderos  2312|México D.F.||05023|Mexico|Rhönbräu Klosterbier||Beverages|7.75|30|0.0|232.5|232.5
10683|DUMON|2|1997-09-26|1997-10-24|1997-10-01|1|4.4|Du monde entier|67, rue des Cinquante Otages|Nantes||44000|France|Filo Mix||Grains/Cereals|7.0|9|0.0|63.0|63.0
10684|OTTIK|3|1997-09-26|1997-10-24|1997-09-30|1|145.63|Ottilies Käseladen|Mehrheimerstr. 369|Köln||50739|Germany|Boston Crab Meat||Seafood|18.4|20|0.0|368.0|368.0
10684|OTTIK|3|1997-09-26|1997-10-24|1997-09-30|1|145.63|Ottilies Käseladen|Mehrheimerstr. 369|Köln||50739|Germany|Camembert Pierrot||Dairy Products|34.0|30|0.0|1020.0|1020.0
10684|OTTIK|3|1997-09-26|1997-10-24|1997-09-30|1|145.63|Ottilies Käseladen|Mehrheimerstr. 369|Köln||50739|Germany|Zaanse koeken||Confections|9.5|40|0.0|380.0|380.0
10685|GOURL|4|1997-09-29|1997-10-13|1997-10-03|2|33.75|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Ikura|Refrescos Americanas LTDA|Seafood|31.0|20|0.0|620.0|620.0
10685|GOURL|4|1997-09-29|1997-10-13|1997-10-03|2|33.75|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Jack's New England Clam Chowder||Seafood|9.65|4|0.0|38.6|38.6
10685|GOURL|4|1997-09-29|1997-10-13|1997-10-03|2|33.75|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Zaanse koeken||Confections|9.5|15|0.0|142.5|142.5
10686|PICCO|2|1997-09-30|1997-10-28|1997-10-08|1|96.5|Piccolo und mehr|Geislweg 14|Salzburg||5020|Austria|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|30|0.20000000298023224|1170.0|936.0
10686|PICCO|2|1997-09-30|1997-10-28|1997-10-08|1|96.5|Piccolo und mehr|Geislweg 14|Salzburg||5020|Austria|Gumbär Gummibärchen|Pasta Buttini s.r.l.|Confections|31.23|15|0.0|468.45|468.45
10687|HUNGO|9|1997-09-30|1997-10-28|1997-10-30|2|296.43|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Inlagd Sill||Seafood|19.0|6|0.25|114.0|85.5
10687|HUNGO|9|1997-09-30|1997-10-28|1997-10-30|2|296.43|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Mishi Kobe Niku|PB Knäckebröd AB|Meat/Poultry|97.0|50|0.25|4850.0|3637.5
10687|HUNGO|9|1997-09-30|1997-10-28|1997-10-30|2|296.43|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Thüringer Rostbratwurst|Forêts d'érables|Meat/Poultry|123.79|10|0.0|1237.9|1237.9
10688|VAFFE|4|1997-10-01|1997-10-15|1997-10-07|2|299.09|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Ikura|Refrescos Americanas LTDA|Seafood|31.0|18|0.10000000149011612|558.0|502.2
10688|VAFFE|4|1997-10-01|1997-10-15|1997-10-07|2|299.09|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Rössle Sauerkraut|Gai pâturage|Produce|45.6|60|0.10000000149011612|2736.0|2462.4
10688|VAFFE|4|1997-10-01|1997-10-15|1997-10-07|2|299.09|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Sasquatch Ale||Beverages|14.0|14|0.0|196.0|196.0
10689|BERGS|1|1997-10-01|1997-10-29|1997-10-07|2|13.42|Berglunds snabbköp|Berguvsvägen  8|Luleå||S-958 22|Sweden|Chai|Exotic Liquids|Beverages|18.0|35|0.25|630.0|472.5
10690|HANAR|1|1997-10-02|1997-10-30|1997-10-03|1|15.8|Hanari Carnes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|Gnocchi di nonna Alice||Grains/Cereals|38.0|20|0.25|760.0|570.0
10690|HANAR|1|1997-10-02|1997-10-30|1997-10-03|1|15.8|Hanari Carnes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|Original Frankfurter grüne Soße||Condiments|13.0|30|0.25|390.0|292.5
10691|QUICK|2|1997-10-03|1997-11-14|1997-10-22|2|810.05|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Chai|Exotic Liquids|Beverages|18.0|30|0.0|540.0|540.0
10691|QUICK|2|1997-10-03|1997-11-14|1997-10-22|2|810.05|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Gula Malacca||Condiments|19.45|24|0.0|466.8|466.8
10691|QUICK|2|1997-10-03|1997-11-14|1997-10-22|2|810.05|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Ipoh Coffee||Beverages|46.0|40|0.0|1840.0|1840.0
10691|QUICK|2|1997-10-03|1997-11-14|1997-10-22|2|810.05|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Tarte au sucre||Confections|49.3|48|0.0|2366.4|2366.4
10691|QUICK|2|1997-10-03|1997-11-14|1997-10-22|2|810.05|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Thüringer Rostbratwurst|Forêts d'érables|Meat/Poultry|123.79|40|0.0|4951.6|4951.6
10692|ALFKI|4|1997-10-03|1997-10-31|1997-10-13|2|61.02|Alfred's Futterkiste|Obere Str. 57|Berlin||12209|Germany|Vegie-spread||Condiments|43.9|20|0.0|878.0|878.0
10693|WHITC|3|1997-10-06|1997-10-20|1997-10-10|3|139.34|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Gudbrandsdalsost||Dairy Products|36.0|30|0.15000000596046448|1080.0|918.0
10693|WHITC|3|1997-10-06|1997-10-20|1997-10-10|3|139.34|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Mishi Kobe Niku|PB Knäckebröd AB|Meat/Poultry|97.0|6|0.0|582.0|582.0
10693|WHITC|3|1997-10-06|1997-10-20|1997-10-10|3|139.34|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Röd Kaviar||Seafood|15.0|15|0.15000000596046448|225.0|191.25
10693|WHITC|3|1997-10-06|1997-10-20|1997-10-10|3|139.34|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Tourtière||Meat/Poultry|7.45|60|0.15000000596046448|447.0|379.95
10694|QUICK|8|1997-10-06|1997-11-03|1997-10-09|3|398.36|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Outback Lager||Beverages|15.0|50|0.0|750.0|750.0
10694|QUICK|8|1997-10-06|1997-11-03|1997-10-09|3|398.36|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Raclette Courdavault||Dairy Products|55.0|25|0.0|1375.0|1375.0
10694|QUICK|8|1997-10-06|1997-11-03|1997-10-09|3|398.36|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Uncle Bob's Organic Dried Pears|Pavlova, Ltd.|Produce|30.0|90|0.0|2700.0|2700.0
10695|WILMK|7|1997-10-07|1997-11-18|1997-10-14|1|16.72|Wilman Kala|Keskuskatu 45|Helsinki||21240|Finland|Guaraná Fantástica|G'day, Mate|Beverages|4.5|20|0.0|90.0|90.0
10695|WILMK|7|1997-10-07|1997-11-18|1997-10-14|1|16.72|Wilman Kala|Keskuskatu 45|Helsinki||21240|Finland|Northwoods Cranberry Sauce|Specialty Biscuits, Ltd.|Condiments|40.0|10|0.0|400.0|400.0
10695|WILMK|7|1997-10-07|1997-11-18|1997-10-14|1|16.72|Wilman Kala|Keskuskatu 45|Helsinki||21240|Finland|Queso Manchego La Pastora|Plutzer Lebensmittelgroßmärkte AG|Dairy Products|38.0|4|0.0|152.0|152.0
10696|WHITC|8|1997-10-08|1997-11-19|1997-10-14|3|102.55|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|20|0.0|780.0|780.0
10696|WHITC|8|1997-10-08|1997-11-19|1997-10-14|3|102.55|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Spegesild||Seafood|12.0|18|0.0|216.0|216.0
10697|LINOD|3|1997-10-08|1997-11-05|1997-10-14|1|45.52|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Escargots de Bourgogne||Seafood|13.25|30|0.25|397.5|298.13
10697|LINOD|3|1997-10-08|1997-11-05|1997-10-14|1|45.52|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Outback Lager||Beverages|15.0|30|0.25|450.0|337.5
10697|LINOD|3|1997-10-08|1997-11-05|1997-10-14|1|45.52|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Steeleye Stout||Beverages|18.0|9|0.25|162.0|121.5
10697|LINOD|3|1997-10-08|1997-11-05|1997-10-14|1|45.52|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|9.2|7|0.25|64.4|48.3
10698|ERNSH|4|1997-10-09|1997-11-06|1997-10-17|1|272.47|Ernst Handel|Kirchgasse 6|Graz||8010|Austria|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|8|0.05000000074505806|312.0|296.4
10698|ERNSH|4|1997-10-09|1997-11-06|1997-10-17|1|272.47|Ernst Handel|Kirchgasse 6|Graz||8010|Austria|Louisiana Fiery Hot Pepper Sauce||Condiments|21.05|65|0.05000000074505806|1368.25|1299.84
10698|ERNSH|4|1997-10-09|1997-11-06|1997-10-17|1|272.47|Ernst Handel|Kirchgasse 6|Graz||8010|Austria|Outback Lager||Beverages|15.0|8|0.05000000074505806|120.0|114.0
10698|ERNSH|4|1997-10-09|1997-11-06|1997-10-17|1|272.47|Ernst Handel|Kirchgasse 6|Graz||8010|Austria|Queso Cabrales|Heli Süßwaren GmbH & Co. KG|Dairy Products|21.0|15|0.0|315.0|315.0
10698|ERNSH|4|1997-10-09|1997-11-06|1997-10-17|1|272.47|Ernst Handel|Kirchgasse 6|Graz||8010|Austria|Thüringer Rostbratwurst|Forêts d'érables|Meat/Poultry|123.79|12|0.05000000074505806|1485.48|1411.21
10699|MORGK|3|1997-10-09|1997-11-06|1997-10-13|3|0.58|Morgenstern Gesundkost|Heerstr. 22|Leipzig||04179|Germany|Zaanse koeken||Confections|9.5|12|0.0|114.0|114.0
10700|SAVEA|3|1997-10-10|1997-11-07|1997-10-16|1|65.1|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Chai|Exotic Liquids|Beverages|18.0|5|0.20000000298023224|90.0|72.0
10700|SAVEA|3|1997-10-10|1997-11-07|1997-10-16|1|65.1|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Flotemysost||Dairy Products|21.5|60|0.20000000298023224|1290.0|1032.0
10700|SAVEA|3|1997-10-10|1997-11-07|1997-10-16|1|65.1|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Sasquatch Ale||Beverages|14.0|12|0.20000000298023224|168.0|134.4
10700|SAVEA|3|1997-10-10|1997-11-07|1997-10-16|1|65.1|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Scottish Longbreads||Confections|12.5|40|0.20000000298023224|500.0|400.0
10701|HUNGO|6|1997-10-13|1997-10-27|1997-10-15|3|220.31|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Flotemysost||Dairy Products|21.5|20|0.15000000596046448|430.0|365.5
10701|HUNGO|6|1997-10-13|1997-10-27|1997-10-15|3|220.31|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Lakkalikööri||Beverages|18.0|35|0.15000000596046448|630.0|535.5
10701|HUNGO|6|1997-10-13|1997-10-27|1997-10-15|3|220.31|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Raclette Courdavault||Dairy Products|55.0|42|0.15000000596046448|2310.0|1963.5
10702|ALFKI|4|1997-10-13|1997-11-24|1997-10-21|1|23.94|Alfred's Futterkiste|Obere Str. 57|Berlin||12209|Germany|Aniseed Syrup|Grandma Kelly's Homestead|Condiments|10.0|6|0.0|60.0|60.0
10702|ALFKI|4|1997-10-13|1997-11-24|1997-10-21|1|23.94|Alfred's Futterkiste|Obere Str. 57|Berlin||12209|Germany|Lakkalikööri||Beverages|18.0|15|0.0|270.0|270.0
10703|FOLKO|6|1997-10-14|1997-11-11|1997-10-20|2|152.3|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Chang|New Orleans Cajun Delights|Beverages|19.0|5|0.0|95.0|95.0
10703|FOLKO|6|1997-10-14|1997-11-11|1997-10-20|2|152.3|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Raclette Courdavault||Dairy Products|55.0|35|0.0|1925.0|1925.0
10703|FOLKO|6|1997-10-14|1997-11-11|1997-10-20|2|152.3|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Röd Kaviar||Seafood|15.0|35|0.0|525.0|525.0
10704|QUEEN|6|1997-10-14|1997-11-11|1997-11-07|1|4.78|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Chef Anton's Cajun Seasoning|Tokyo Traders|Condiments|22.0|6|0.0|132.0|132.0
10704|QUEEN|6|1997-10-14|1997-11-11|1997-11-07|1|4.78|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Chocolade||Confections|12.75|24|0.0|306.0|306.0
10704|QUEEN|6|1997-10-14|1997-11-11|1997-11-07|1|4.78|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Guaraná Fantástica|G'day, Mate|Beverages|4.5|35|0.0|157.5|157.5
10705|HILAA|9|1997-10-15|1997-11-12|1997-11-18|2|3.52|HILARION-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|Gorgonzola Telino||Dairy Products|12.5|20|0.0|250.0|250.0
10705|HILAA|9|1997-10-15|1997-11-12|1997-11-18|2|3.52|HILARION-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|Mascarpone Fabioli||Dairy Products|32.0|4|0.0|128.0|128.0
10706|OLDWO|8|1997-10-16|1997-11-13|1997-10-21|3|135.63|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA|Ipoh Coffee||Beverages|46.0|24|0.0|1104.0|1104.0
10706|OLDWO|8|1997-10-16|1997-11-13|1997-10-21|3|135.63|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA|Pavlova|Bigfoot Breweries|Confections|17.45|20|0.0|349.0|349.0
10706|OLDWO|8|1997-10-16|1997-11-13|1997-10-21|3|135.63|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA|Raclette Courdavault||Dairy Products|55.0|8|0.0|440.0|440.0
10707|AROUT|4|1997-10-16|1997-10-30|1997-10-23|3|21.74|Around the Horn|Brook Farm Stratford St. Mary|Colchester|Essex|CO7 6JX|UK|Outback Lager||Beverages|15.0|28|0.15000000596046448|420.0|357.0
10707|AROUT|4|1997-10-16|1997-10-30|1997-10-23|3|21.74|Around the Horn|Brook Farm Stratford St. Mary|Colchester|Essex|CO7 6JX|UK|Pâté chinois||Meat/Poultry|24.0|21|0.0|504.0|504.0
10707|AROUT|4|1997-10-16|1997-10-30|1997-10-23|3|21.74|Around the Horn|Brook Farm Stratford St. Mary|Colchester|Essex|CO7 6JX|UK|Ravioli Angelo||Grains/Cereals|19.5|40|0.0|780.0|780.0
10708|THEBI|6|1997-10-17|1997-11-28|1997-11-05|2|2.96|The Big Cheese|89 Jefferson Way Suite 2|Portland|OR|97201|USA|Chef Anton's Gumbo Mix|Cooperativa de Quesos 'Las Cabras'|Condiments|21.35|4|0.0|85.4|85.4
10708|THEBI|6|1997-10-17|1997-11-28|1997-11-05|2|2.96|The Big Cheese|89 Jefferson Way Suite 2|Portland|OR|97201|USA|Inlagd Sill||Seafood|19.0|5|0.0|95.0|95.0
10709|GOURL|1|1997-10-17|1997-11-14|1997-11-20|3|210.8|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Camembert Pierrot||Dairy Products|34.0|10|0.0|340.0|340.0
10709|GOURL|1|1997-10-17|1997-11-14|1997-11-20|3|210.8|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Manjimup Dried Apples||Produce|53.0|28|0.0|1484.0|1484.0
10709|GOURL|1|1997-10-17|1997-11-14|1997-11-20|3|210.8|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Northwoods Cranberry Sauce|Specialty Biscuits, Ltd.|Condiments|40.0|40|0.0|1600.0|1600.0
10710|FRANS|1|1997-10-20|1997-11-17|1997-10-23|1|4.98|Franchi S.p.A.|Via Monte Bianco 34|Torino||10100|Italy|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|9.2|5|0.0|46.0|46.0
10710|FRANS|1|1997-10-20|1997-11-17|1997-10-23|1|4.98|Franchi S.p.A.|Via Monte Bianco 34|Torino||10100|Italy|Zaanse koeken||Confections|9.5|5|0.0|47.5|47.5
10711|SAVEA|5|1997-10-21|1997-12-02|1997-10-29|2|52.41|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Jack's New England Clam Chowder||Seafood|9.65|42|0.0|405.3|405.3
10711|SAVEA|5|1997-10-21|1997-12-02|1997-10-29|2|52.41|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Perth Pasties||Meat/Poultry|32.8|120|0.0|3936.0|3936.0
10711|SAVEA|5|1997-10-21|1997-12-02|1997-10-29|2|52.41|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|9.2|12|0.0|110.4|110.4
10712|HUNGO|3|1997-10-21|1997-11-18|1997-10-31|1|89.93|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Gnocchi di nonna Alice||Grains/Cereals|38.0|30|0.0|1140.0|1140.0
10712|HUNGO|3|1997-10-21|1997-11-18|1997-10-31|1|89.93|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Perth Pasties||Meat/Poultry|32.8|3|0.05000000074505806|98.4|93.48
10713|SAVEA|1|1997-10-22|1997-11-19|1997-10-24|1|167.05|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Gumbär Gummibärchen|Pasta Buttini s.r.l.|Confections|31.23|30|0.0|936.9|936.9
10713|SAVEA|1|1997-10-22|1997-11-19|1997-10-24|1|167.05|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Ikura|Refrescos Americanas LTDA|Seafood|31.0|18|0.0|558.0|558.0
10713|SAVEA|1|1997-10-22|1997-11-19|1997-10-24|1|167.05|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Rogede sild||Seafood|9.5|110|0.0|1045.0|1045.0
10713|SAVEA|1|1997-10-22|1997-11-19|1997-10-24|1|167.05|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Spegesild||Seafood|12.0|24|0.0|288.0|288.0
10714|SAVEA|5|1997-10-22|1997-11-19|1997-10-27|3|24.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|27|0.25|1053.0|789.75
10714|SAVEA|5|1997-10-22|1997-11-19|1997-10-27|3|24.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Chang|New Orleans Cajun Delights|Beverages|19.0|30|0.25|570.0|427.5
10714|SAVEA|5|1997-10-22|1997-11-19|1997-10-27|3|24.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Escargots de Bourgogne||Seafood|13.25|12|0.25|159.0|119.25
10714|SAVEA|5|1997-10-22|1997-11-19|1997-10-27|3|24.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Gnocchi di nonna Alice||Grains/Cereals|38.0|18|0.25|684.0|513.0
10714|SAVEA|5|1997-10-22|1997-11-19|1997-10-27|3|24.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Zaanse koeken||Confections|9.5|50|0.25|475.0|356.25
10715|BONAP|3|1997-10-23|1997-11-06|1997-10-29|1|63.2|Bon app'|12, rue des Bouchers|Marseille||13008|France|Flotemysost||Dairy Products|21.5|30|0.0|645.0|645.0
10715|BONAP|3|1997-10-23|1997-11-06|1997-10-29|1|63.2|Bon app'|12, rue des Bouchers|Marseille||13008|France|Ikura|Refrescos Americanas LTDA|Seafood|31.0|21|0.0|651.0|651.0
10716|RANCH|4|1997-10-24|1997-11-21|1997-10-27|2|22.57|Rancho grande|Av. del Libertador 900|Buenos Aires||1010|Argentina|Manjimup Dried Apples||Produce|53.0|7|0.0|371.0|371.0
10716|RANCH|4|1997-10-24|1997-11-21|1997-10-27|2|22.57|Rancho grande|Av. del Libertador 900|Buenos Aires||1010|Argentina|Sir Rodney's Scones|Lyngbysild|Confections|10.0|5|0.0|50.0|50.0
10716|RANCH|4|1997-10-24|1997-11-21|1997-10-27|2|22.57|Rancho grande|Av. del Libertador 900|Buenos Aires||1010|Argentina|Sirop d'érable||Condiments|28.5|10|0.0|285.0|285.0
10717|FRANK|1|1997-10-24|1997-11-21|1997-10-29|2|59.25|Frankenversand|Berliner Platz 43|München||80805|Germany|Gudbrandsdalsost||Dairy Products|36.0|25|0.05000000074505806|900.0|855.0
10717|FRANK|1|1997-10-24|1997-11-21|1997-10-29|2|59.25|Frankenversand|Berliner Platz 43|München||80805|Germany|Sir Rodney's Scones|Lyngbysild|Confections|10.0|32|0.05000000074505806|320.0|304.0
10717|FRANK|1|1997-10-24|1997-11-21|1997-10-29|2|59.25|Frankenversand|Berliner Platz 43|München||80805|Germany|Tourtière||Meat/Poultry|7.45|15|0.0|111.75|111.75
10718|KOENE|1|1997-10-27|1997-11-24|1997-10-29|3|170.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Inlagd Sill||Seafood|19.0|40|0.0|760.0|760.0
10718|KOENE|1|1997-10-27|1997-11-24|1997-10-29|3|170.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Pavlova|Bigfoot Breweries|Confections|17.45|20|0.0|349.0|349.0
10718|KOENE|1|1997-10-27|1997-11-24|1997-10-29|3|170.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Queso Manchego La Pastora|Plutzer Lebensmittelgroßmärkte AG|Dairy Products|38.0|36|0.0|1368.0|1368.0
10718|KOENE|1|1997-10-27|1997-11-24|1997-10-29|3|170.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Tarte au sucre||Confections|49.3|20|0.0|986.0|986.0
10719|LETSS|8|1997-10-27|1997-11-24|1997-11-05|2|51.44|Let's Stop N Shop|87 Polk St. Suite 5|San Francisco|CA|94117|USA|Carnarvon Tigers|Aux joyeux ecclésiastiques|Seafood|62.5|12|0.25|750.0|562.5
10719|LETSS|8|1997-10-27|1997-11-24|1997-11-05|2|51.44|Let's Stop N Shop|87 Polk St. Suite 5|San Francisco|CA|94117|USA|Nord-Ost Matjeshering||Seafood|25.89|3|0.25|77.67|58.25
10719|LETSS|8|1997-10-27|1997-11-24|1997-11-05|2|51.44|Let's Stop N Shop|87 Polk St. Suite 5|San Francisco|CA|94117|USA|Tourtière||Meat/Poultry|7.45|40|0.25|298.0|223.5
10720|QUEDE|8|1997-10-28|1997-11-11|1997-11-05|2|9.53|Que Delícia|Rua da Panificadora, 12|Rio de Janeiro|RJ|02389-673|Brazil|Flotemysost||Dairy Products|21.5|8|0.0|172.0|172.0
10720|QUEDE|8|1997-10-28|1997-11-11|1997-11-05|2|9.53|Que Delícia|Rua da Panificadora, 12|Rio de Janeiro|RJ|02389-673|Brazil|Steeleye Stout||Beverages|18.0|21|0.0|378.0|378.0
10721|QUICK|5|1997-10-29|1997-11-26|1997-10-31|3|48.92|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Gula Malacca||Condiments|19.45|50|0.05000000074505806|972.5|923.88
10722|SAVEA|8|1997-10-29|1997-12-10|1997-11-04|1|74.58|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Chang|New Orleans Cajun Delights|Beverages|19.0|3|0.0|57.0|57.0
10722|SAVEA|8|1997-10-29|1997-12-10|1997-11-04|1|74.58|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Gorgonzola Telino||Dairy Products|12.5|50|0.0|625.0|625.0
10722|SAVEA|8|1997-10-29|1997-12-10|1997-11-04|1|74.58|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Rhönbräu Klosterbier||Beverages|7.75|42|0.0|325.5|325.5
10722|SAVEA|8|1997-10-29|1997-12-10|1997-11-04|1|74.58|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Scottish Longbreads||Confections|12.5|45|0.0|562.5|562.5
10723|WHITC|3|1997-10-30|1997-11-27|1997-11-25|1|21.72|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA|Gumbär Gummibärchen|Pasta Buttini s.r.l.|Confections|31.23|15|0.0|468.45|468.45
10724|MEREP|8|1997-10-30|1997-12-11|1997-11-05|2|57.75|Mère Paillarde|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|Ikura|Refrescos Americanas LTDA|Seafood|31.0|16|0.0|496.0|496.0
10724|MEREP|8|1997-10-30|1997-12-11|1997-11-05|2|57.75|Mère Paillarde|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|Sirop d'érable||Condiments|28.5|5|0.0|142.5|142.5
10725|FAMIA|4|1997-10-31|1997-11-28|1997-11-05|3|10.83|Familia Arquibaldo|Rua Orós, 92|Sao Paulo|SP|05442-030|Brazil|Filo Mix||Grains/Cereals|7.0|4|0.0|28.0|28.0
